,age,edu_years,hours_per_week,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Other-service,occupation_Prof-specialty,occupation_Sales,occupation_Tech-support,race_Black,race_White,native_country_Europe,native_country_US,age^2,age edu_years,age hours_per_week,age sex_code,edu_years hours_per_week,edu_years sex_code,hours_per_week^2,hours_per_week sex_code,income_code
167,34,9,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1156.0,306.0,1360.0,0.0,360.0,0.0,1600.0,0.0,0
168,41,13,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1681.0,533.0,1640.0,41.0,520.0,13.0,1600.0,40.0,0
169,31,14,50,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,961.0,434.0,1550.0,31.0,700.0,14.0,2500.0,50.0,0
170,38,10,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1444.0,380.0,1064.0,38.0,280.0,10.0,784.0,28.0,0
171,24,10,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,576.0,240.0,960.0,0.0,400.0,0.0,1600.0,0.0,0
172,41,13,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1681.0,533.0,1640.0,0.0,520.0,0.0,1600.0,0.0,0
173,47,10,45,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2209.0,470.0,2115.0,0.0,450.0,0.0,2025.0,0.0,0
174,41,13,24,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1681.0,533.0,984.0,0.0,312.0,0.0,576.0,0.0,0
175,23,3,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,529.0,69.0,920.0,0.0,120.0,0.0,1600.0,0.0,0
176,36,10,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1296.0,360.0,1440.0,0.0,400.0,0.0,1600.0,0.0,0
177,40,14,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1600.0,560.0,2200.0,40.0,770.0,14.0,3025.0,55.0,1
178,35,14,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1225.0,490.0,1400.0,0.0,560.0,0.0,1600.0,0.0,1
179,24,9,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,576.0,216.0,960.0,0.0,360.0,0.0,1600.0,0.0,0
180,26,14,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,676.0,364.0,1040.0,26.0,560.0,14.0,1600.0,40.0,0
181,51,13,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2601.0,663.0,2550.0,0.0,650.0,0.0,2500.0,0.0,1
182,42,10,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1764.0,420.0,1680.0,42.0,400.0,10.0,1600.0,40.0,0
183,37,9,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1369.0,333.0,1295.0,37.0,315.0,9.0,1225.0,35.0,0
184,18,7,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,324.0,126.0,720.0,18.0,280.0,7.0,1600.0,40.0,0
185,36,13,36,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1296.0,468.0,1296.0,0.0,468.0,0.0,1296.0,0.0,1
186,35,9,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1225.0,315.0,2100.0,0.0,540.0,0.0,3600.0,0.0,0
187,58,9,35,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3364.0,522.0,2030.0,58.0,315.0,9.0,1225.0,35.0,1
188,17,7,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,289.0,119.0,204.0,17.0,84.0,7.0,144.0,12.0,0
189,44,9,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1936.0,396.0,1760.0,0.0,360.0,0.0,1600.0,0.0,0
190,37,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1369.0,333.0,1480.0,0.0,360.0,0.0,1600.0,0.0,1
191,35,10,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1225.0,350.0,1400.0,35.0,400.0,10.0,1600.0,40.0,0
192,60,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3600.0,540.0,2400.0,0.0,360.0,0.0,1600.0,0.0,0
193,54,4,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2916.0,216.0,2160.0,0.0,160.0,0.0,1600.0,0.0,1
194,37,13,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1369.0,481.0,2220.0,0.0,780.0,0.0,3600.0,0.0,1
195,50,12,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2500.0,600.0,2000.0,50.0,480.0,12.0,1600.0,40.0,0
196,38,13,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1444.0,494.0,1900.0,0.0,650.0,0.0,2500.0,0.0,0
197,45,13,55,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2025.0,585.0,2475.0,0.0,715.0,0.0,3025.0,0.0,0
198,25,6,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,625.0,150.0,1000.0,0.0,240.0,0.0,1600.0,0.0,0
199,31,10,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,961.0,310.0,1240.0,0.0,400.0,0.0,1600.0,0.0,0
200,54,9,20,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2916.0,486.0,1080.0,0.0,180.0,0.0,400.0,0.0,0
201,18,9,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,324.0,162.0,720.0,18.0,360.0,9.0,1600.0,40.0,0
202,66,9,50,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,4356.0,594.0,3300.0,0.0,450.0,0.0,2500.0,0.0,0
203,75,11,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5625.0,825.0,1500.0,75.0,220.0,11.0,400.0,20.0,0
204,65,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4225.0,585.0,2600.0,65.0,360.0,9.0,1600.0,40.0,0
205,35,7,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1225.0,245.0,1400.0,0.0,280.0,0.0,1600.0,0.0,0
206,41,9,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1681.0,369.0,1558.0,41.0,342.0,9.0,1444.0,38.0,0
207,25,10,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,625.0,250.0,1050.0,0.0,420.0,0.0,1764.0,0.0,0
208,33,10,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1089.0,330.0,1320.0,33.0,400.0,10.0,1600.0,40.0,0
209,28,15,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,784.0,420.0,1540.0,0.0,825.0,0.0,3025.0,0.0,1
210,59,9,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3481.0,531.0,2360.0,0.0,360.0,0.0,1600.0,0.0,0
211,40,10,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1600.0,400.0,1520.0,40.0,380.0,10.0,1444.0,38.0,0
212,41,13,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1681.0,533.0,2050.0,0.0,650.0,0.0,2500.0,0.0,1
213,38,14,70,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1444.0,532.0,2660.0,0.0,980.0,0.0,4900.0,0.0,1
214,23,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,529.0,207.0,920.0,0.0,360.0,0.0,1600.0,0.0,0
215,40,13,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1600.0,520.0,1600.0,0.0,520.0,0.0,1600.0,0.0,1
216,41,9,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1681.0,369.0,820.0,41.0,180.0,9.0,400.0,20.0,0
217,24,12,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,576.0,288.0,1200.0,0.0,600.0,0.0,2500.0,0.0,0
218,38,10,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1444.0,380.0,1520.0,0.0,400.0,0.0,1600.0,0.0,0
219,58,9,45,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3364.0,522.0,2610.0,0.0,405.0,0.0,2025.0,0.0,1
220,32,9,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1024.0,288.0,1088.0,32.0,306.0,9.0,1156.0,34.0,0
221,40,12,60,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1600.0,480.0,2400.0,0.0,720.0,0.0,3600.0,0.0,1
222,41,15,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1681.0,615.0,1640.0,41.0,600.0,15.0,1600.0,40.0,1
223,42,13,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1764.0,546.0,1680.0,42.0,520.0,13.0,1600.0,40.0,0
224,59,6,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3481.0,354.0,1770.0,59.0,180.0,6.0,900.0,30.0,0
225,19,10,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,361.0,190.0,760.0,0.0,400.0,0.0,1600.0,0.0,0
226,58,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3364.0,580.0,1160.0,0.0,200.0,0.0,400.0,0.0,0
227,42,9,40,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1764.0,378.0,1680.0,0.0,360.0,0.0,1600.0,0.0,1
228,20,9,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,400.0,180.0,800.0,20.0,360.0,9.0,1600.0,40.0,0
229,32,9,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1024.0,288.0,960.0,32.0,270.0,9.0,900.0,30.0,0
230,45,11,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2025.0,495.0,2025.0,45.0,495.0,11.0,2025.0,45.0,0
231,50,4,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2500.0,200.0,2000.0,0.0,160.0,0.0,1600.0,0.0,0
232,36,13,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1296.0,468.0,1440.0,36.0,520.0,13.0,1600.0,40.0,0
233,45,9,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2025.0,405.0,2700.0,0.0,540.0,0.0,3600.0,0.0,0
234,17,7,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,119.0,204.0,0.0,84.0,0.0,144.0,0.0,0
235,59,10,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3481.0,590.0,2360.0,0.0,400.0,0.0,1600.0,0.0,0
236,26,7,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,676.0,182.0,1040.0,0.0,280.0,0.0,1600.0,0.0,0
237,37,10,75,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1369.0,370.0,2775.0,0.0,750.0,0.0,5625.0,0.0,1
238,64,9,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4096.0,576.0,2560.0,0.0,360.0,0.0,1600.0,0.0,1
239,33,13,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1089.0,429.0,1485.0,33.0,585.0,13.0,2025.0,45.0,0
240,33,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1089.0,297.0,1320.0,33.0,360.0,9.0,1600.0,40.0,1
241,61,9,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3721.0,549.0,2440.0,0.0,360.0,0.0,1600.0,0.0,1
242,17,5,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,85.0,408.0,0.0,120.0,0.0,576.0,0.0,0
243,27,14,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,729.0,378.0,945.0,0.0,490.0,0.0,1225.0,0.0,0
244,30,9,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,900.0,270.0,1200.0,30.0,360.0,9.0,1600.0,40.0,0
245,43,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1849.0,387.0,1720.0,0.0,360.0,0.0,1600.0,0.0,0
246,44,10,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1936.0,440.0,1760.0,0.0,400.0,0.0,1600.0,0.0,1
247,35,10,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1225.0,350.0,1400.0,35.0,400.0,10.0,1600.0,40.0,0
248,25,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,625.0,250.0,1000.0,25.0,400.0,10.0,1600.0,40.0,0
249,24,10,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,576.0,240.0,1152.0,24.0,480.0,10.0,2304.0,48.0,1
250,22,13,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,484.0,286.0,330.0,22.0,195.0,13.0,225.0,15.0,0
251,42,10,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1764.0,420.0,1680.0,0.0,400.0,0.0,1600.0,0.0,1
252,34,12,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1156.0,408.0,1530.0,34.0,540.0,12.0,2025.0,45.0,0
253,60,13,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3600.0,780.0,2520.0,60.0,546.0,13.0,1764.0,42.0,0
254,21,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,441.0,189.0,840.0,0.0,360.0,0.0,1600.0,0.0,0
255,57,14,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3249.0,798.0,2280.0,0.0,560.0,0.0,1600.0,0.0,1
256,41,15,60,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1681.0,615.0,2460.0,0.0,900.0,0.0,3600.0,0.0,1
257,50,10,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2500.0,500.0,2250.0,0.0,450.0,0.0,2025.0,0.0,0
258,25,13,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,625.0,325.0,1000.0,25.0,520.0,13.0,1600.0,40.0,0
259,50,4,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2500.0,200.0,2000.0,0.0,160.0,0.0,1600.0,0.0,0
260,36,13,45,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1296.0,468.0,1620.0,0.0,585.0,0.0,2025.0,0.0,0
261,31,9,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,961.0,279.0,1240.0,31.0,360.0,9.0,1600.0,40.0,0
262,29,13,56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,841.0,377.0,1624.0,0.0,728.0,0.0,3136.0,0.0,0
263,21,10,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,441.0,210.0,945.0,0.0,450.0,0.0,2025.0,0.0,0
264,27,13,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,729.0,351.0,1080.0,27.0,520.0,13.0,1600.0,40.0,0
265,65,9,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4225.0,585.0,1040.0,0.0,144.0,0.0,256.0,0.0,0
266,37,13,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1369.0,481.0,2220.0,37.0,780.0,13.0,3600.0,60.0,0
267,24,9,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,576.0,216.0,960.0,0.0,360.0,0.0,1600.0,0.0,0
268,48,13,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2304.0,624.0,1920.0,0.0,520.0,0.0,1600.0,0.0,1
269,21,10,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,441.0,210.0,525.0,21.0,250.0,10.0,625.0,25.0,0
270,31,9,45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,961.0,279.0,1395.0,0.0,405.0,0.0,2025.0,0.0,1
271,55,9,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3025.0,495.0,2200.0,0.0,360.0,0.0,1600.0,0.0,1
272,24,10,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,576.0,240.0,960.0,24.0,400.0,10.0,1600.0,40.0,0
273,43,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1849.0,387.0,1720.0,43.0,360.0,9.0,1600.0,40.0,0
274,26,12,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,676.0,312.0,1170.0,0.0,540.0,0.0,2025.0,0.0,0
275,46,12,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2116.0,552.0,1518.0,46.0,396.0,12.0,1089.0,33.0,0
276,35,12,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1225.0,420.0,1400.0,0.0,480.0,0.0,1600.0,0.0,1
277,41,10,54,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1681.0,410.0,2214.0,0.0,540.0,0.0,2916.0,0.0,1
278,26,13,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,676.0,338.0,1040.0,0.0,520.0,0.0,1600.0,0.0,0
279,34,14,35,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1156.0,476.0,1190.0,0.0,490.0,0.0,1225.0,0.0,1
280,36,13,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1296.0,468.0,1440.0,36.0,520.0,13.0,1600.0,40.0,1
281,22,10,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,484.0,220.0,330.0,0.0,150.0,0.0,225.0,0.0,0
282,24,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,576.0,240.0,960.0,0.0,400.0,0.0,1600.0,0.0,0
283,77,10,40,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,5929.0,770.0,3080.0,0.0,400.0,0.0,1600.0,0.0,0
284,22,3,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,484.0,66.0,880.0,22.0,120.0,3.0,1600.0,40.0,0
285,29,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,841.0,290.0,1160.0,29.0,400.0,10.0,1600.0,40.0,0
286,62,9,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3844.0,558.0,1488.0,62.0,216.0,9.0,576.0,24.0,0
287,39,9,40,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1521.0,351.0,1560.0,0.0,360.0,0.0,1600.0,0.0,0
288,43,10,50,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1849.0,430.0,2150.0,0.0,500.0,0.0,2500.0,0.0,0
289,35,9,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1225.0,315.0,1575.0,0.0,405.0,0.0,2025.0,0.0,0
290,29,7,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,841.0,203.0,1160.0,29.0,280.0,7.0,1600.0,40.0,0
291,76,14,10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,5776.0,1064.0,760.0,0.0,140.0,0.0,100.0,0.0,0
292,63,9,45,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3969.0,567.0,2835.0,0.0,405.0,0.0,2025.0,0.0,0
293,43,10,50,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1849.0,430.0,2150.0,43.0,500.0,10.0,2500.0,50.0,1
294,58,9,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3364.0,522.0,2320.0,0.0,360.0,0.0,1600.0,0.0,0
295,66,9,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4356.0,594.0,3630.0,0.0,495.0,0.0,3025.0,0.0,0
296,41,10,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1681.0,410.0,1845.0,0.0,450.0,0.0,2025.0,0.0,0
297,26,13,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,676.0,338.0,1040.0,0.0,520.0,0.0,1600.0,0.0,0
298,47,11,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2209.0,517.0,1880.0,0.0,440.0,0.0,1600.0,0.0,0
299,55,6,40,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3025.0,330.0,2200.0,0.0,240.0,0.0,1600.0,0.0,0
300,53,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2809.0,477.0,2120.0,0.0,360.0,0.0,1600.0,0.0,0
301,17,3,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,289.0,51.0,816.0,0.0,144.0,0.0,2304.0,0.0,0
302,30,9,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,900.0,270.0,1200.0,0.0,360.0,0.0,1600.0,0.0,0
303,49,14,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2401.0,686.0,2940.0,0.0,840.0,0.0,3600.0,0.0,0
304,19,9,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,361.0,171.0,570.0,0.0,270.0,0.0,900.0,0.0,0
305,45,9,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2025.0,405.0,1800.0,0.0,360.0,0.0,1600.0,0.0,0
306,26,12,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,676.0,312.0,1040.0,0.0,480.0,0.0,1600.0,0.0,0
307,38,11,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1444.0,418.0,1520.0,0.0,440.0,0.0,1600.0,0.0,1
308,36,9,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1296.0,324.0,1440.0,0.0,360.0,0.0,1600.0,0.0,1
309,33,9,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1089.0,297.0,660.0,0.0,180.0,0.0,400.0,0.0,0
310,22,10,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,484.0,220.0,880.0,22.0,400.0,10.0,1600.0,40.0,0
311,43,13,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1849.0,559.0,1806.0,0.0,546.0,0.0,1764.0,0.0,0
312,56,12,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3136.0,672.0,1400.0,0.0,300.0,0.0,625.0,0.0,0
313,31,13,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,961.0,403.0,775.0,0.0,325.0,0.0,625.0,0.0,0
314,33,13,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1089.0,429.0,1320.0,0.0,520.0,0.0,1600.0,0.0,1
315,26,9,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,676.0,234.0,1040.0,0.0,360.0,0.0,1600.0,0.0,0
316,33,13,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1089.0,429.0,1320.0,0.0,520.0,0.0,1600.0,0.0,1
317,46,7,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2116.0,322.0,1380.0,0.0,210.0,0.0,900.0,0.0,0
318,38,9,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1444.0,342.0,1520.0,0.0,360.0,0.0,1600.0,0.0,1
319,65,7,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4225.0,455.0,2600.0,0.0,280.0,0.0,1600.0,0.0,0
320,40,11,40,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1600.0,440.0,1600.0,0.0,440.0,0.0,1600.0,0.0,1
321,42,9,35,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1764.0,378.0,1470.0,42.0,315.0,9.0,1225.0,35.0,0
322,26,5,40,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,676.0,130.0,1040.0,0.0,200.0,0.0,1600.0,0.0,0
323,36,6,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1296.0,216.0,864.0,36.0,144.0,6.0,576.0,24.0,0
324,62,14,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3844.0,868.0,2480.0,0.0,560.0,0.0,1600.0,0.0,1
325,43,13,45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1849.0,559.0,1935.0,0.0,585.0,0.0,2025.0,0.0,0
326,43,13,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1849.0,559.0,1935.0,0.0,585.0,0.0,2025.0,0.0,1
327,22,9,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,484.0,198.0,1210.0,0.0,495.0,0.0,3025.0,0.0,0
328,28,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,784.0,252.0,1120.0,0.0,360.0,0.0,1600.0,0.0,0
329,56,10,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,3136.0,560.0,2520.0,0.0,450.0,0.0,2025.0,0.0,0
330,22,12,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,484.0,264.0,330.0,22.0,180.0,12.0,225.0,15.0,0
331,57,13,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3249.0,741.0,2565.0,57.0,585.0,13.0,2025.0,45.0,1
332,39,9,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1521.0,351.0,1560.0,39.0,360.0,9.0,1600.0,40.0,0
333,26,10,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,676.0,260.0,390.0,26.0,150.0,10.0,225.0,15.0,0
334,17,7,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,119.0,170.0,0.0,70.0,0.0,100.0,0.0,0
335,40,11,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1600.0,440.0,1520.0,0.0,418.0,0.0,1444.0,0.0,1
336,45,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2025.0,405.0,1800.0,0.0,360.0,0.0,1600.0,0.0,0
337,44,9,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1936.0,396.0,1760.0,0.0,360.0,0.0,1600.0,0.0,0
